frame,root x,root y,root z
782,0.579791,0.905148,4.58851
783,0.584682,0.905487,4.591421
784,0.589518,0.90579,4.594314
785,0.594295,0.906046,4.597196
786,0.599007,0.906248,4.600075
787,0.603625,0.906384,4.602941
788,0.608147,0.906457,4.605785
789,0.61261,0.906485,4.608617
790,0.617049,0.906484,4.611451
791,0.6215,0.90647,4.614297
792,0.626,0.906461,4.617167
793,0.630555,0.906443,4.620044
794,0.635139,0.906401,4.622916
795,0.639735,0.906347,4.6258
796,0.644327,0.906291,4.628715
797,0.648902,0.906247,4.631677
798,0.653442,0.906224,4.634704
799,0.65793,0.906201,4.637812
800,0.662374,0.906165,4.640991
801,0.6668,0.90614,4.644218
802,0.671233,0.906149,4.647469
803,0.675697,0.906215,4.650723
804,0.680219,0.906362,4.653956
805,0.68479,0.906632,4.657175
806,0.689388,0.907015,4.660398
807,0.694019,0.907455,4.663624
808,0.698686,0.907897,4.666849
809,0.703393,0.908285,4.670072
810,0.708147,0.908564,4.67329
811,0.712977,0.908821,4.676511
812,0.717889,0.909119,4.679741
813,0.722841,0.909364,4.682967
814,0.727794,0.909459,4.686181
815,0.73271,0.909312,4.689371
816,0.737547,0.908825,4.692528
817,0.742374,0.907963,4.695756
818,0.747234,0.906792,4.699083
819,0.752056,0.905378,4.702388
820,0.756768,0.903785,4.705546
821,0.7613,0.902077,4.708435
822,0.765578,0.90032,4.710932
823,0.769549,0.898441,4.713034
824,0.773259,0.896376,4.714839
825,0.776787,0.894196,4.716375
826,0.780215,0.891974,4.71767
827,0.783622,0.889783,4.718751
828,0.787088,0.887696,4.719646
829,0.790674,0.885647,4.720333
830,0.794326,0.883565,4.720785
831,0.797958,0.881513,4.721024
832,0.801482,0.879558,4.72107
833,0.80481,0.877762,4.720944
834,0.807856,0.876192,4.720666
835,0.810547,0.874845,4.720206
836,0.812938,0.873669,4.719541
837,0.815135,0.872654,4.718704
838,0.81724,0.871788,4.717727
839,0.819358,0.871059,4.716642
840,0.821592,0.870456,4.715482
841,0.823906,0.870004,4.714241
842,0.826208,0.869716,4.712894
843,0.828522,0.869566,4.711438
844,0.830875,0.869527,4.709875
845,0.83329,0.86957,4.708203
846,0.835793,0.869669,4.706421
847,0.838347,0.86985,4.70453
848,0.840924,0.870141,4.702529
849,0.843564,0.870514,4.70042
850,0.846307,0.870944,4.698202
851,0.849191,0.871406,4.695877
852,0.852259,0.871872,4.693444
853,0.855509,0.872371,4.690895
854,0.858911,0.87293,4.688227
855,0.862456,0.873521,4.685451
856,0.866134,0.874113,4.682579
857,0.869935,0.874678,4.679621
858,0.87385,0.875187,4.676589
859,0.877874,0.875648,4.673514
860,0.882013,0.876086,4.670391
861,0.886276,0.876496,4.667183
862,0.890671,0.876876,4.663851
863,0.895205,0.877221,4.660357
864,0.899888,0.877527,4.656662
865,0.904758,0.87776,4.652743
866,0.909816,0.877917,4.648624
867,0.915014,0.878038,4.644343
868,0.920304,0.878166,4.639937
869,0.92564,0.878341,4.635444
870,0.930972,0.878603,4.6309
871,0.936312,0.878956,4.626289
872,0.941698,0.879368,4.621577
873,0.947129,0.879826,4.616777
874,0.952604,0.88032,4.611903
875,0.95812,0.880836,4.606968
876,0.963675,0.881363,4.601985
877,0.969287,0.881897,4.596915
878,0.974959,0.882449,4.591738
879,0.980673,0.883023,4.5865
880,0.986409,0.883626,4.581246
881,0.992148,0.884263,4.57602
882,0.997869,0.88494,4.570869
883,1.0036,0.885667,4.565742
884,1.009361,0.886441,4.560596
885,1.015125,0.88725,4.555478
886,1.020863,0.88808,4.550438
887,1.026548,0.888918,4.545524
888,1.032152,0.889752,4.540786
889,1.037699,0.890584,4.53621
890,1.043216,0.891425,4.531755
891,1.04868,0.892275,4.527427
892,1.054067,0.893132,4.52323
893,1.059353,0.893995,4.519171
894,1.064516,0.894863,4.515256
895,1.069525,0.895736,4.511504
896,1.074392,0.896615,4.507915
897,1.07916,0.897499,4.504464
898,1.083867,0.898391,4.501125
899,1.088555,0.89929,4.497873
900,1.093264,0.900198,4.494682
901,1.097991,0.901138,4.491566
902,1.102701,0.902113,4.488546
903,1.107393,0.903095,4.485613
904,1.112061,0.904058,4.482757
905,1.116702,0.904974,4.479969
906,1.121312,0.905815,4.477241
907,1.125897,0.906591,4.47459
908,1.13046,0.907326,4.472029
909,1.134996,0.908013,4.469535
910,1.139499,0.908647,4.467089
911,1.143965,0.909223,4.464669
912,1.148387,0.909736,4.462252
913,1.152747,0.91018,4.459842
914,1.157045,0.91056,4.457454
915,1.161306,0.910881,4.455092
916,1.165553,0.911151,4.452759
917,1.169809,0.911375,4.450458
918,1.1741,0.911559,4.44819
919,1.17841,0.911696,4.445967
920,1.182717,0.911778,4.443787
921,1.187034,0.911814,4.441639
922,1.191373,0.911814,4.43951
923,1.195749,0.911788,4.43739
924,1.200173,0.911746,4.435266
925,1.204636,0.911683,4.433154
926,1.209126,0.911593,4.431065
927,1.213651,0.911476,4.428985
928,1.218221,0.911335,4.426897
929,1.222845,0.911173,4.424785
930,1.227532,0.910991,4.422633
931,1.23226,0.910792,4.420443
932,1.237018,0.910572,4.418229
933,1.241829,0.910332,4.415991
934,1.246719,0.910067,4.41373
935,1.25171,0.909777,4.411446
936,1.256827,0.909459,4.409141
937,1.262081,0.909099,4.406824
938,1.267454,0.908696,4.404497
939,1.272928,0.908267,4.402147
940,1.278488,0.907831,4.399763
941,1.284116,0.907404,4.397333
942,1.289795,0.907004,4.394846
943,1.295501,0.906629,4.392297
944,1.301243,0.906261,4.389697
945,1.307054,0.905904,4.38705
946,1.312964,0.905557,4.384364
947,1.319006,0.905223,4.381644
948,1.325212,0.904902,4.378898
949,1.331569,0.904621,4.376129
950,1.33805,0.904384,4.373332
951,1.344662,0.904159,4.370503
952,1.351414,0.903914,4.367634
953,1.358316,0.903617,4.36472
954,1.365376,0.903236,4.361753
955,1.372706,0.902707,4.358656
956,1.380321,0.902042,4.355416
957,1.388086,0.901326,4.352131
958,1.395863,0.90064,4.348896
959,1.403517,0.900069,4.345808
960,1.410911,0.899695,4.342963
961,1.418037,0.899534,4.340449
962,1.425004,0.899524,4.338207
963,1.431847,0.899627,4.336112
964,1.438603,0.89981,4.334038
965,1.445306,0.900034,4.33186
966,1.451993,0.900265,4.329452
967,1.458683,0.900512,4.326806
968,1.465354,0.900806,4.324019
969,1.471972,0.901142,4.321129
970,1.478506,0.901516,4.31817
971,1.484925,0.901924,4.315179
972,1.491196,0.902363,4.312193
973,1.497309,0.90285,4.30919
974,1.503284,0.903394,4.306137
975,1.509145,0.903972,4.303052
976,1.51491,0.904563,4.299953
977,1.520603,0.905143,4.296857
978,1.526243,0.905692,4.293781
979,1.531812,0.906227,4.290735
980,1.537288,0.90677,4.287706
981,1.542691,0.907304,4.28468
982,1.548039,0.90781,4.281643
983,1.553353,0.908269,4.27858
984,1.558651,0.908664,4.275477
985,1.563921,0.909,4.272333
986,1.569146,0.909294,4.269162
987,1.574336,0.909542,4.265965
988,1.579501,0.90974,4.262744
989,1.58465,0.909884,4.259502
990,1.589795,0.909973,4.256242
991,1.594925,0.910015,4.252975
992,1.600031,0.910016,4.2497
993,1.605123,0.909963,4.246404
994,1.610207,0.909846,4.243074
995,1.615293,0.909654,4.239696
996,1.620389,0.909374,4.236258
997,1.625492,0.908995,4.232783
998,1.630594,0.908524,4.229285
999,1.635697,0.907977,4.22574
1000,1.640804,0.90737,4.222123
1001,1.645919,0.90672,4.218409
1002,1.651043,0.906044,4.214574
1003,1.656155,0.905322,4.210621
1004,1.661246,0.904538,4.20657
1005,1.666344,0.903711,4.202423
1006,1.671477,0.90286,4.19818
1007,1.67667,0.902003,4.193843
1008,1.681952,0.90116,4.189411
1009,1.687319,0.900308,4.184912
1010,1.692749,0.899429,4.18035
1011,1.69824,0.898543,4.175693
1012,1.70379,0.897675,4.17091
1013,1.709398,0.896847,4.165969
1014,1.715061,0.89608,4.160839
1015,1.720751,0.895337,4.155503
1016,1.726465,0.89459,4.149985
1017,1.732236,0.893882,4.144309
1018,1.738098,0.893257,4.138499
1019,1.744086,0.892757,4.132583
1020,1.750234,0.892425,4.126583
1021,1.756659,0.892267,4.120443
1022,1.763358,0.892252,4.11413
1023,1.770182,0.892362,4.107709
1024,1.776984,0.892579,4.101245
1025,1.783617,0.892888,4.094803
1026,1.789931,0.89327,4.088448
1027,1.795893,0.893761,4.082145
1028,1.801612,0.894381,4.075837
1029,1.807161,0.895091,4.06955
1030,1.812613,0.895855,4.063313
1031,1.818039,0.896635,4.057153
1032,1.823513,0.897392,4.051098
1033,1.829028,0.898154,4.045096
1034,1.834526,0.898955,4.039116
1035,1.839999,0.899771,4.033213
1036,1.845439,0.90058,4.027443
1037,1.850837,0.901356,4.021861
1038,1.856184,0.902077,4.016522
1039,1.861481,0.902748,4.011456
1040,1.866734,0.903391,4.006625
1041,1.871944,0.904001,4.001982
1042,1.877116,0.904577,3.99748
1043,1.882251,0.905114,3.993072
1044,1.887354,0.905609,3.98871
1045,1.892436,0.906075,3.984409
1046,1.897497,0.906515,3.980207
1047,1.902522,0.906917,3.976099
1048,1.907496,0.907267,3.972079
1049,1.912404,0.907553,3.968142
1050,1.917232,0.907761,3.964282
1051,1.921956,0.907878,3.960494
1052,1.926583,0.907912,3.956784
1053,1.931145,0.907882,3.953157
1054,1.935671,0.907804,3.949617
1055,1.940193,0.907698,3.946171
1056,1.944742,0.907581,3.942823
1057,1.9493,0.907449,3.939601
1058,1.953841,0.907286,3.936503
1059,1.958378,0.907095,3.933499
1060,1.962923,0.906876,3.930557
1061,1.96749,0.90663,3.927644
1062,1.972092,0.906359,3.924729
1063,1.97672,0.906062,3.921828
1064,1.981362,0.905738,3.91897
1065,1.986025,0.905387,3.916141
1066,1.990718,0.905011,3.913329
1067,1.995449,0.904609,3.910521
1068,2.000227,0.904183,3.907704
1069,2.005028,0.903739,3.904878
1070,2.009842,0.903278,3.902056
1071,2.014693,0.902792,3.899237
1072,2.019609,0.902272,3.896423
1073,2.024616,0.901711,3.893615
1074,2.02974,0.901099,3.890814
1075,2.034981,0.900415,3.888027
1076,2.040319,0.899661,3.885254
1077,2.045748,0.898865,3.882486
1078,2.051261,0.898055,3.879717
1079,2.056852,0.897261,3.876938
1080,2.062514,0.89651,3.874142
1081,2.068221,0.895778,3.871334
1082,2.07397,0.895037,3.868522
1083,2.079797,0.894312,3.8657
1084,2.085737,0.893625,3.862863
1085,2.091823,0.893001,3.860006
1086,2.09809,0.892464,3.857124
1087,2.104527,0.891995,3.854203
1088,2.111105,0.891573,3.851245
1089,2.11783,0.891214,3.848267
1090,2.124707,0.890933,3.845285
1091,2.131743,0.890747,3.842318
1092,2.138944,0.890673,3.839383
1093,2.146429,0.890714,3.836453
1094,2.154217,0.890859,3.833511
1095,2.162163,0.891099,3.830583
1096,2.170125,0.891426,3.827696
1097,2.177957,0.89183,3.824877
1098,2.185516,0.892303,3.822154
1099,2.19279,0.892884,3.81955
1100,2.199892,0.89359,3.81705
1101,2.206865,0.894373,3.814619
1102,2.213751,0.895188,3.812219
1103,2.220593,0.895988,3.809816
1104,2.227435,0.896727,3.807374
1105,2.234277,0.897413,3.804909
1106,2.241087,0.898084,3.802454
1107,2.247853,0.89874,3.799996
1108,2.254564,0.899382,3.797521
1109,2.26121,0.90001,3.795016
1110,2.267779,0.900626,3.792468
1111,2.274293,0.901226,3.789869
1112,2.280763,0.901809,3.787225
1113,2.287167,0.902379,3.784552
1114,2.293484,0.902939,3.781864
1115,2.299692,0.903491,3.779174
1116,2.305769,0.90404,3.776498
1117,2.311702,0.904597,3.773834
1118,2.317506,0.905163,3.771173
1119,2.323201,0.905722,3.76851
1120,2.328806,0.906258,3.765843
1121,2.334342,0.906755,3.763168
1122,2.339828,0.907198,3.760483
1123,2.345256,0.907599,3.75778
1124,2.350607,0.907974,3.755063
1125,2.355888,0.90831,3.752338
1126,2.361107,0.908595,3.749613
1127,2.366271,0.908816,3.746895
1128,2.371387,0.90896,3.744194
1129,2.376424,0.909024,3.741526
1130,2.381371,0.909018,3.738888
1131,2.386263,0.908948,3.736259
1132,2.391135,0.90882,3.733615
1133,2.396022,0.908642,3.730933
1134,2.400959,0.908418,3.72819
1135,2.405947,0.90815,3.725387
1136,2.410958,0.90783,3.722541
1137,2.415983,0.90746,3.719658
1138,2.421017,0.907039,3.716742
1139,2.426053,0.906565,3.713797
1140,2.431083,0.90604,3.710828
1141,2.436086,0.905446,3.707861
1142,2.441063,0.904783,3.704899
1143,2.446041,0.904067,3.701908
1144,2.451049,0.903318,3.698856
1145,2.456113,0.902555,3.69571
1146,2.461262,0.901798,3.692438
1147,2.466489,0.901041,3.689024
1148,2.471772,0.900271,3.685492
1149,2.477111,0.899487,3.681865
1150,2.482509,0.898689,3.67817
1151,2.487965,0.897876,3.674429
1152,2.493483,0.897048,3.670668
1153,2.499042,0.896181,3.666922
1154,2.504637,0.895269,3.663179
1155,2.510292,0.894342,3.659392
1156,2.516029,0.893431,3.655511
1157,2.52187,0.892565,3.65149
1158,2.527839,0.891775,3.647279
1159,2.53394,0.891016,3.642867
1160,2.540157,0.890254,3.638289
1161,2.546478,0.889538,3.63357
1162,2.552893,0.888915,3.628736
1163,2.559391,0.888435,3.623812
1164,2.565961,0.888146,3.618824
1165,2.5727,0.888056,3.613727
1166,2.579636,0.888127,3.608494
1167,2.586655,0.888341,3.603171
1168,2.593643,0.888677,3.597805
1169,2.600484,0.889118,3.592445
1170,2.607065,0.889642,3.587137
1171,2.613377,0.8903,3.581856
1172,2.61951,0.891115,3.576558
1173,2.625496,0.892034,3.571266
1174,2.63137,0.893003,3.566
1175,2.637163,0.893966,3.560781
1176,2.642909,0.894871,3.555629
1177,2.648598,0.895737,3.550487
1178,2.654202,0.896612,3.545324
1179,2.659725,0.897483,3.540209
1180,2.665173,0.898334,3.535207
1181,2.670551,0.899154,3.530386
1182,2.675865,0.899926,3.525812
1183,2.681102,0.900642,3.521505
1184,2.686254,0.901311,3.517415
1185,2.691337,0.901946,3.513506
1186,2.696365,0.902565,3.50974
1187,2.701351,0.90318,3.506082
1188,2.70631,0.903809,3.502493
1189,2.711254,0.904454,3.498995
1190,2.716174,0.905104,3.495622
1191,2.721052,0.905751,3.492356
1192,2.725872,0.906389,3.489179
1193,2.730616,0.90701,3.486072
1194,2.735269,0.907606,3.483018
1195,2.739811,0.90818,3.480028
1196,2.744254,0.908738,3.477121
1197,2.748621,0.909278,3.474284
1198,2.752938,0.909802,3.471506
1199,2.757229,0.910307,3.468775
1200,2.761519,0.910794,3.46608
1201,2.765801,0.911252,3.463411
1202,2.770054,0.91168,3.460775
1203,2.774281,0.912089,3.458187
1204,2.778486,0.912494,3.45566
1205,2.782672,0.912908,3.453209
1206,2.786843,0.913343,3.450847
1207,2.79098,0.913808,3.448551
1208,2.795077,0.914293,3.446304
1209,2.799155,0.914788,3.444133
1210,2.803236,0.915278,3.442063
1211,2.807341,0.915752,3.440121
1212,2.811492,0.916197,3.438333
1213,2.815692,0.91663,3.436694
1214,2.819925,0.917063,3.435181
1215,2.824183,0.91748,3.433796
1216,2.828455,0.917863,3.432541
1217,2.832734,0.918196,3.431417
1218,2.83701,0.91846,3.430426
1219,2.841266,0.918676,3.429583
1220,2.845506,0.918862,3.428889
1221,2.849752,0.918997,3.428326
1222,2.854027,0.919061,3.427877
1223,2.858354,0.919031,3.427523
1224,2.862755,0.918888,3.427245
1225,2.867217,0.918659,3.427028
1226,2.87172,0.918365,3.426885
1227,2.876275,0.917979,3.426837
1228,2.880892,0.917472,3.426905
1229,2.885584,0.916813,3.427111
1230,2.890362,0.915974,3.427478
1231,2.895212,0.91495,3.428026
1232,2.900123,0.913763,3.428743
1233,2.905108,0.912425,3.429599
1234,2.910181,0.910948,3.430562
1235,2.915355,0.909345,3.431602
1236,2.920644,0.907627,3.43269
1237,2.92608,0.905753,3.433825
1238,2.931658,0.903704,3.435034
1239,2.937337,0.901528,3.436321
1240,2.943076,0.899274,3.437688
1241,2.948835,0.896989,3.439141
1242,2.954572,0.894723,3.440683
1243,2.96026,0.892444,3.442329
1244,2.965925,0.890108,3.444077
1245,2.97161,0.887742,3.44591
1246,2.977356,0.885372,3.447811
1247,2.983203,0.883026,3.449764
1248,2.989193,0.880729,3.45175
1249,2.995354,0.878443,3.453797
1250,3.00166,0.87614,3.455921
1251,3.008068,0.87386,3.458097
1252,3.014534,0.871643,3.460297
1253,3.021018,0.869531,3.462493
1254,3.027475,0.867564,3.464659
1255,3.033987,0.865718,3.466803
1256,3.040601,0.863956,3.468947
1257,3.047233,0.862299,3.471088
1258,3.053795,0.860766,3.473223
1259,3.0602,0.859376,3.475346
1260,3.066363,0.858148,3.477454
1261,3.072256,0.857059,3.479533
1262,3.077943,0.856088,3.481585
1263,3.083474,0.85526,3.483626
1264,3.088898,0.854601,3.485672
1265,3.094266,0.854137,3.487742
1266,3.099626,0.853894,3.489851
1267,3.104989,0.8539,3.492015
1268,3.110317,0.854139,3.494223
1269,3.115588,0.854573,3.496455
1270,3.12078,0.855165,3.498687
1271,3.125871,0.855874,3.500899
1272,3.130838,0.856664,3.503069
1273,3.135667,0.857559,3.505199
1274,3.140371,0.858596,3.507307
1275,3.144975,0.859752,3.509394
1276,3.149499,0.861003,3.511462
1277,3.153967,0.862326,3.513512
1278,3.1584,0.863698,3.515547
1279,3.162785,0.865163,3.517571
1280,3.167099,0.866747,3.519585
1281,3.171357,0.868403,3.521581
1282,3.175571,0.870085,3.523553
1283,3.179756,0.871743,3.525493
1284,3.183924,0.873333,3.527394
1285,3.188092,0.874873,3.529269
1286,3.192254,0.876408,3.531127
1287,3.196385,0.87792,3.532953
1288,3.200463,0.879393,3.534733
1289,3.204466,0.880813,3.536453
1290,3.208369,0.882161,3.538097
1291,3.212186,0.883427,3.539652
1292,3.215939,0.884619,3.541127
1293,3.219615,0.885758,3.542541
1294,3.223204,0.88686,3.543914
1295,3.226695,0.887944,3.545265
1296,3.230076,0.889029,3.546614
1297,3.233348,0.890097,3.547951
1298,3.236519,0.891128,3.549258
1299,3.239592,0.892142,3.550544
1300,3.242569,0.893157,3.551816
1301,3.245453,0.894191,3.553082
1302,3.248246,0.895264,3.554352
1303,3.25093,0.896387,3.555608
1304,3.253497,0.897547,3.556839
1305,3.255972,0.898728,3.558064
1306,3.258376,0.89991,3.559305
1307,3.260732,0.901076,3.560579
1308,3.263062,0.902207,3.561907
1309,3.265365,0.903314,3.563282
1310,3.267621,0.904414,3.564687
1311,3.26983,0.905498,3.566126
1312,3.271988,0.906556,3.567603
1313,3.274094,0.907579,3.569123
1314,3.276145,0.908558,3.57069
1315,3.278128,0.909505,3.572291
1316,3.280043,0.910431,3.573922
1317,3.281906,0.911322,3.575595
1318,3.283732,0.912164,3.577323
1319,3.285537,0.912945,3.579121
1320,3.287336,0.913652,3.581001
1321,3.289129,0.914273,3.582954
1322,3.290904,0.914819,3.584966
1323,3.292657,0.915303,3.587048
1324,3.294386,0.91574,3.589207
1325,3.296091,0.916144,3.591453
1326,3.297769,0.91653,3.593795
1327,3.299419,0.916894,3.596229
1328,3.301042,0.917222,3.598747
1329,3.30264,0.917518,3.601351
1330,3.304215,0.917784,3.604046
1331,3.305767,0.918022,3.606833
1332,3.307299,0.918235,3.609716
1333,3.308806,0.918414,3.612699
1334,3.310286,0.918555,3.615782
1335,3.311745,0.918668,3.618957
1336,3.313186,0.918764,3.622219
1337,3.314612,0.91885,3.625562
1338,3.316029,0.918939,3.628981
1339,3.317427,0.919028,3.63247
1340,3.318801,0.919109,3.636034
1341,3.320161,0.919183,3.63968
1342,3.321517,0.919246,3.643413
1343,3.32288,0.9193,3.647241
1344,3.324258,0.919342,3.651171
1345,3.325692,0.919379,3.65521
1346,3.327179,0.919413,3.659353
1347,3.328673,0.919436,3.66359
1348,3.330125,0.919442,3.667913
1349,3.331488,0.919424,3.672313
1350,3.332714,0.919374,3.676779
1351,3.333737,0.919274,3.681317
1352,3.334582,0.919125,3.685935
1353,3.335338,0.918951,3.69063
1354,3.336093,0.918778,3.695397
1355,3.336937,0.918629,3.70023
1356,3.337957,0.918528,3.705125
1357,3.339159,0.918452,3.710108
1358,3.340472,0.918378,3.715187
1359,3.341874,0.918328,3.720333
1360,3.34334,0.918325,3.725517
1361,3.344849,0.918392,3.730709
1362,3.346377,0.918552,3.73588
1363,3.34794,0.918825,3.741039
1364,3.349559,0.919199,3.74621
1365,3.351221,0.919642,3.751389
1366,3.35291,0.920126,3.756574
1367,3.354613,0.920621,3.761758
1368,3.356314,0.921097,3.76694
1369,3.358032,0.921591,3.772116
1370,3.359781,0.922133,3.777291
1371,3.361544,0.922686,3.782467
1372,3.363302,0.923214,3.787645
1373,3.365034,0.923679,3.792829
1374,3.366724,0.924046,3.798019
1375,3.368365,0.924313,3.803214
1376,3.369971,0.92451,3.80841
1377,3.371554,0.924644,3.813612
1378,3.373121,0.924725,3.818821
1379,3.374683,0.924759,3.824043
1380,3.376249,0.924754,3.829279
1381,3.377795,0.924707,3.834533
1382,3.379309,0.92461,3.839802
1383,3.380818,0.924466,3.845084
1384,3.382348,0.924279,3.850373
1385,3.383927,0.924052,3.855664
1386,3.38558,0.923787,3.860955
1387,3.38731,0.923469,3.866232
1388,3.389094,0.923094,3.871498
1389,3.390927,0.922678,3.876767
1390,3.392801,0.92224,3.882054
1391,3.394711,0.921795,3.887372
1392,3.39665,0.921361,3.892738
1393,3.398632,0.920941,3.898111
1394,3.400663,0.92052,3.903472
1395,3.40273,0.920094,3.908865
1396,3.404818,0.919656,3.914334
1397,3.406913,0.919201,3.919925
1398,3.408999,0.918725,3.92568
1399,3.411063,0.918241,3.931553
1400,3.413113,0.917756,3.937499
1401,3.415169,0.917254,3.943566
1402,3.417253,0.91672,3.949802
1403,3.419385,0.916137,3.956254
1404,3.421585,0.91549,3.962971
1405,3.423847,0.914755,3.969936
1406,3.426152,0.913943,3.977105
1407,3.428506,0.913081,3.984492
1408,3.430911,0.912201,3.992107
1409,3.433374,0.911329,3.999961
1410,3.435899,0.910497,4.008068
1411,3.438542,0.909602,4.0165
1412,3.441314,0.908601,4.025264
1413,3.444143,0.90761,4.034268
1414,3.446958,0.906744,4.04342
1415,3.449688,0.906119,4.052629
1416,3.452263,0.905852,4.061802
1417,3.454712,0.905994,4.071088
1418,3.4571,0.906462,4.080592
1419,3.459402,0.907172,4.090151
1420,3.461598,0.908038,4.099607
1421,3.463665,0.908976,4.108798
1422,3.465581,0.9099,4.117565
1423,3.467314,0.910843,4.125922
1424,3.468873,0.911879,4.133999
1425,3.470303,0.912986,4.141813
1426,3.47165,0.914143,4.149376
1427,3.472957,0.915329,4.156705
1428,3.474268,0.916522,4.163813
1429,3.475557,0.91775,4.170663
1430,3.476782,0.919035,4.177236
1431,3.477967,0.920349,4.183574
1432,3.479137,0.921663,4.189719
1433,3.480317,0.922948,4.195713
